emoji,name,category,rgi,file,url,width,height,bytes,sha256
😠,Angry,Smileys & Emotion,1f620,Smileys Emotion/angry__1f620.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f620/512.png,512,512,157627,a9f4ab16f952e104c9e58a2390a02ab93e13e190d6042c5dfd53317e8abbb3ba
🤬,Cursing,Smileys & Emotion,1f92c,Smileys Emotion/cursing__1f92c.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f92c/512.png,512,512,131439,1c299af3b3e090aa74fa11637e5000ba37546b2bbf45d1c6be4c586b458d8d67
😈,Imp Smile,Smileys & Emotion,1f608,Smileys Emotion/imp-smile__1f608.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f608/512.png,512,512,222496,621f8df8d9a51c6ab0ce1bd60ba612972812dcf03602a7cefc13f73a26b95698
👿,Imp Frown,Smileys & Emotion,1f47f,Smileys Emotion/imp-frown__1f47f.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f47f/512.png,512,512,222946,52b08e9e2d58c23d644c7f191513152e0f2ce8d88070815f795a5a2469c937e9
💀,Skull,Smileys & Emotion,1f480,Smileys Emotion/skull__1f480.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f480/512.png,512,512,188834,07ff3641e1f7415b21874a4e89d2543fe8efeef1ebc714993d59de1c4f756275
☠,Skull And Crossbones,Smileys & Emotion,2620,Smileys Emotion/skull-and-crossbones__2620.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/2620/512.png,512,512,190705,d431c21b221109849d72a77a02f8b8e196360a750af000fb3ace7bad52c61d4b
💩,Poop,Smileys & Emotion,1f4a9,Smileys Emotion/poop__1f4a9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a9/512.png,512,512,206899,f90d7c690332da66bd9a02b65b268983a759aa92fed0b9aa32d3309d0ceb0fb2
🤡,Clown,Smileys & Emotion,1f921,Smileys Emotion/clown__1f921.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f921/512.png,512,512,223154,e922696d475cde1016f84ab91cb05d394796a02d7a4c44cee9aa4395fcc49a4e
👹,Ogre,Smileys & Emotion,1f479,Smileys Emotion/ogre__1f479.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f479/512.png,512,512,230553,d6d603442a493e05a8cb88c738c4768dbc1b6283ca2a23c8b550bfa43da20763
👺,Goblin,Smileys & Emotion,1f47a,Smileys Emotion/goblin__1f47a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f47a/512.png,512,512,235166,21270d02431ffeab0eceb73a5deac24da7c3224dd5fa14e1a137cc7705a5e147
👻,Ghost,Smileys & Emotion,1f47b,Smileys Emotion/ghost__1f47b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f47b/512.png,512,512,160873,f97ee6f92fb91183cd1d46ae13d404724555535678822dddd8ddd903f0a47204
👽,Alien,Smileys & Emotion,1f47d,Smileys Emotion/alien__1f47d.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f47d/512.png,512,512,154426,410bcdf7687b9ddb9f7016e5727551f623b1e2c7a41c1492a93f57fd25655864
👾,Alien Monster,Smileys & Emotion,1f47e,Smileys Emotion/alien-monster__1f47e.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f47e/512.png,512,512,121828,bac94769e5c885b9484eb05ce73d8c13eefb63189d340e0b0b4a5761eb9b300e
🤖,Robot,Smileys & Emotion,1f916,Smileys Emotion/robot__1f916.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f916/512.png,512,512,144875,9929374be1359577da0f6824a3421e7b61e9e66f474d04b0ae755b67d3880505
😺,Smiley Cat,Smileys & Emotion,1f63a,Smileys Emotion/smiley-cat__1f63a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63a/512.png,512,512,112273,367ff5e7c92138ff18dea83c27a26b38ee863a84ce90ad1f09e0481e9c8624f0
😸,Smile Cat,Smileys & Emotion,1f638,Smileys Emotion/smile-cat__1f638.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f638/512.png,512,512,131075,d98b20c888794a87c17919aae3fab090c481ce33abccaf49c1860495812a7f7a
😹,Joy Cat,Smileys & Emotion,1f639,Smileys Emotion/joy-cat__1f639.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f639/512.png,512,512,143195,10bc8772c86484e3cfb553ba4508d21443fa368d45e1d70ed08700f10a560bf1
😻,Heart Eyes Cat,Smileys & Emotion,1f63b,Smileys Emotion/heart-eyes-cat__1f63b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63b/512.png,512,512,126166,90db54e00c339dfe565381849b952fdfd1975b9ae3bd6988e99d454d54ae8c49
😼,Smirk Cat,Smileys & Emotion,1f63c,Smileys Emotion/smirk-cat__1f63c.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63c/512.png,512,512,121045,3c5faef987babcb6d373625467a584e054fa0300800ca792107de121c6a24582
😽,Kissing Cat,Smileys & Emotion,1f63d,Smileys Emotion/kissing-cat__1f63d.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63d/512.png,512,512,110085,7937f8d0f6157f183ca23c4afe893e36ff70c5d9d240735176ca37953e06051e
🙀,Scream Cat,Smileys & Emotion,1f640,Smileys Emotion/scream-cat__1f640.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f640/512.png,512,512,150230,7b169dac7f86a224ec471e6cd0d199fcd8ed49971d80ab7930520e1edd9f1e33
😿,Crying Cat Face,Smileys & Emotion,1f63f,Smileys Emotion/crying-cat-face__1f63f.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63f/512.png,512,512,133930,4c0224e6cc25bce473dd227da58c4f16a16076c6a54207d33cd0d3edf40a7255
😾,Pouting Cat,Smileys & Emotion,1f63e,Smileys Emotion/pouting-cat__1f63e.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f63e/512.png,512,512,128678,4f303892989d1c146d93941c13cbede7f3772495bf9e7369aecaf3c5b909be27
🙈,See No Evil Monkey,Smileys & Emotion,1f648,Smileys Emotion/see-no-evil-monkey__1f648.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f648/512.png,512,512,212237,9b195759fd69703d0238921f00b87aaf685c98187d0777d33b9eee657c109458
🙉,Hear No Evil Monkey,Smileys & Emotion,1f649,Smileys Emotion/hear-no-evil-monkey__1f649.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f649/512.png,512,512,208021,95c787d3ead07968192de83660707dc61a13279d607b5d4fd23ce03c8fd6b451
🙊,Speak No Evil Monkey,Smileys & Emotion,1f64a,Smileys Emotion/speak-no-evil-monkey__1f64a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64a/512.png,512,512,205902,e067caba2cc7cb4bf938556d51af17ca1ee01d565dcd93b2455065a80cfd85a4
💋,Kiss,Smileys & Emotion,1f48b,Smileys Emotion/kiss__1f48b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f48b/512.png,512,512,179892,d2e08e8ef405bf249bfa67fd1899a46db7c637de5da52900d29a12f4aa94d17a
💢,Anger,Smileys & Emotion,1f4a2,Smileys Emotion/anger__1f4a2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a2/512.png,512,512,143346,e75e75896dabba72203f7f1a2bc37b00a2e67dd3eef9909edb185257424aa5a4
🫯,Fight,Smileys & Emotion,1faef,Smileys Emotion/fight__1faef.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faef/512.png,512,512,167197,3e1cf4eca7f46052fd58ca958f14e5015aea4627d0ff9ef81a096f71455abd55
💥,Collision,Smileys & Emotion,1f4a5,Smileys Emotion/collision__1f4a5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a5/512.png,512,512,109466,4b0d99ebdcb057712e85a8e82554d7b26ea0a39c83f74e84b8f5fce9431aaaa1
💫,Dizzy,Smileys & Emotion,1f4ab,Smileys Emotion/dizzy__1f4ab.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4ab/512.png,512,512,114075,79a7f7ed47a696cc24c621c5616be3bc173eef889db35bc80fe9d64dea698906
💦,Sweat Droplets,Smileys & Emotion,1f4a6,Smileys Emotion/sweat-droplets__1f4a6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a6/512.png,512,512,133808,37c7c164514a0b499143b54f32d51b2a3773061817e7d8956b80e52a5f382b33
💨,Dash,Smileys & Emotion,1f4a8,Smileys Emotion/dash__1f4a8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a8/512.png,512,512,122620,7b9f6dc7dd520e40aa1fb256e2558b1fa88e68f254bb424fc8208a2369d0ab99
💬,Speech Bubble,Smileys & Emotion,1f4ac,Smileys Emotion/speech-bubble__1f4ac.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4ac/512.png,512,512,109284,b1b9f479f1fa9638d902131b93050d21319a828fb7ff9dfe9a246736cda67484
👁‍🗨,Eye Bubble,Smileys & Emotion,1f441_200d_1f5e8,Smileys Emotion/eye-bubble__1f441_200d_1f5e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f441_200d_1f5e8/512.png,512,512,121070,b172c5a34f093425a289aefe72b91b39f0ae2e9baa0be982a0119e0a4347fad0
🗨,Speech Bubble Leftwards,Smileys & Emotion,1f5e8,Smileys Emotion/speech-bubble-leftwards__1f5e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f5e8/512.png,512,512,99721,55aad252d1d040e8c07e9077adefb157773c4bc836ef306e6345deea291e18fd
🗯,Anger Bubble,Smileys & Emotion,1f5ef,Smileys Emotion/anger-bubble__1f5ef.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f5ef/512.png,512,512,91225,7abc8f98ffefd25af3575e80fa21b536daa71058adf0e298af602d6ccd37a472
💭,Thought Bubble,Smileys & Emotion,1f4ad,Smileys Emotion/thought-bubble__1f4ad.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4ad/512.png,512,512,92680,e4c2925fd1dff232b407b6ee9eccae91e3fdc19607ed4c112d1fa523215cb1de
💤,Zzz,Smileys & Emotion,1f4a4,Smileys Emotion/zzz__1f4a4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f4a4/512.png,512,512,86305,ff9160a6c085ad168be9f6e032d431280b3886e1b280a05a81e847104f582083
👋,Wave,People & Body,1f44b,People Body/wave__1f44b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b/512.png,512,512,141843,8e0ea5ebb3b5093dad253ee5bf018ff23551e6ae174559875cc2d14eb51bd7fc
👋🏻,Wave,People & Body,1f44b_1f3fb,People Body/wave__1f44b_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b_1f3fb/512.png,512,512,202873,6661d31f395e3dac36f32ba528d88fa4204589e8940752ee578ef595803307f7
👋🏼,Wave,People & Body,1f44b_1f3fc,People Body/wave__1f44b_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b_1f3fc/512.png,512,512,169250,dcbde1202f51dab988a0262e17906d67da2363c50106a289eef11a080023d58d
👋🏽,Wave,People & Body,1f44b_1f3fd,People Body/wave__1f44b_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b_1f3fd/512.png,512,512,173142,f902da617319f643529c31564e8e2f2337c988478d58b65252e5ee0dfa153349
👋🏾,Wave,People & Body,1f44b_1f3fe,People Body/wave__1f44b_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b_1f3fe/512.png,512,512,164305,07b76603834cc471a9fb8a0d9051ed3f7d93214a823e9b6d160bc5210f5d9e5b
👋🏿,Wave,People & Body,1f44b_1f3ff,People Body/wave__1f44b_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44b_1f3ff/512.png,512,512,167615,bbe483d83cffe35dfa8bb526bb22ff38eee6e2d71fd7dadf2d981e506eff180b
🤚,Back Hand,People & Body,1f91a,People Body/back-hand__1f91a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a/512.png,512,512,112836,b1613148ff3792470eda36957975eef6b443ce4617776775006312cab38c461e
🤚🏻,Back Hand,People & Body,1f91a_1f3fb,People Body/back-hand__1f91a_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a_1f3fb/512.png,512,512,166863,18664b4b1b1b45c4e58ed3a37c41041bf4edd458ed9011afef7fe9648c2f03dd
🤚🏼,Back Hand,People & Body,1f91a_1f3fc,People Body/back-hand__1f91a_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a_1f3fc/512.png,512,512,135108,f3d0f243375dc438a46218994b00071d9e276489921d66c19d398cf94fca3c97
🤚🏽,Back Hand,People & Body,1f91a_1f3fd,People Body/back-hand__1f91a_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a_1f3fd/512.png,512,512,133699,ed5745a79389eba5ee9132ed9967a95920b08fd6a5c6da4c02c8f3d421884bcf
🤚🏾,Back Hand,People & Body,1f91a_1f3fe,People Body/back-hand__1f91a_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a_1f3fe/512.png,512,512,124044,b3e5d986ee60088fb526719ba4394971605e4e0e63aaf0f3cb2093890e9d6881
🤚🏿,Back Hand,People & Body,1f91a_1f3ff,People Body/back-hand__1f91a_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91a_1f3ff/512.png,512,512,134939,08c8144a2b9d5d4c2e131823df569aaee71e363434a2580be5d40fd409ae8bf3
🖐,Palm,People & Body,1f590,People Body/palm__1f590.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590/512.png,512,512,123829,a0afd1ff32ad8b904ab3e86a1fe8a4a55709e2a235ba04c7d650d3ebc5588971
🖐🏻,Palm,People & Body,1f590_1f3fb,People Body/palm__1f590_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590_1f3fb/512.png,512,512,179592,d752cdd8037a1495d00e9b2c37587785d9ba98eacce4189a7f48f70a721a0e6c
🖐🏼,Palm,People & Body,1f590_1f3fc,People Body/palm__1f590_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590_1f3fc/512.png,512,512,148754,1b49fba75c4dac9d5da07b220a4dd3ebb7c95d5f4d149abcd2d7d0587bf18d15
🖐🏽,Palm,People & Body,1f590_1f3fd,People Body/palm__1f590_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590_1f3fd/512.png,512,512,151129,d38de1bc067ada8868cad653825c0cc732be546f68885b57d986925a8d4a6617
🖐🏾,Palm,People & Body,1f590_1f3fe,People Body/palm__1f590_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590_1f3fe/512.png,512,512,144023,0226f2522053155b81d1e37ffd5180a7aae3263d90be4b4056ff01c671e80a39
🖐🏿,Palm,People & Body,1f590_1f3ff,People Body/palm__1f590_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f590_1f3ff/512.png,512,512,140237,f61d43355b38b0eb78c3eb041dd0a09ad72875b49b043912e5cc1756f379e869
✋,Raised Hand,People & Body,270b,People Body/raised-hand__270b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b/512.png,512,512,114347,0ec84603c21c6cc29cb3daf4b7d853982a2d0274331b2a1b90d059f89283dd5e
✋🏻,Raised Hand,People & Body,270b_1f3fb,People Body/raised-hand__270b_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b_1f3fb/512.png,512,512,171457,30f0fbacf1788536813fa8e9368f04ff302bba114135831d8341a1f614a37db3
✋🏼,Raised Hand,People & Body,270b_1f3fc,People Body/raised-hand__270b_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b_1f3fc/512.png,512,512,137953,b99d255a1c70881f0182b49603a30b655d926fe4dccab61c2994ecf03cbb044f
✋🏽,Raised Hand,People & Body,270b_1f3fd,People Body/raised-hand__270b_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b_1f3fd/512.png,512,512,139551,11c5abcca93f4aa8586b14d8ea47b11fcf444bd22a0b35ee25054d0fbbe03443
✋🏾,Raised Hand,People & Body,270b_1f3fe,People Body/raised-hand__270b_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b_1f3fe/512.png,512,512,132746,3455fb3d729c21b240b3df4810a485e8462e0927a9ed17af991fc991a7b53bb6
✋🏿,Raised Hand,People & Body,270b_1f3ff,People Body/raised-hand__270b_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270b_1f3ff/512.png,512,512,135661,62743810548924781ef708034d053953cfe2b4d668b2f4cd0f88b4fc2a4ccba4
🖖,Vulcan,People & Body,1f596,People Body/vulcan__1f596.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596/512.png,512,512,116215,11a63d7ce0a83be4d985b69220fd73433a3d34d7f31b319a9e05a3fe601c6093
🖖🏻,Vulcan,People & Body,1f596_1f3fb,People Body/vulcan__1f596_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596_1f3fb/512.png,512,512,177065,a6bfc79de8ca25dfc3889cf35b2cddd53d99e8c768116545987384ddd493b253
🖖🏼,Vulcan,People & Body,1f596_1f3fc,People Body/vulcan__1f596_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596_1f3fc/512.png,512,512,144611,7689af2f2a7cb887b0cf4b9ce3837ad6df0649d491cb015dfd67919249e8e332
🖖🏽,Vulcan,People & Body,1f596_1f3fd,People Body/vulcan__1f596_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596_1f3fd/512.png,512,512,146865,f9f7adc056a8826dbbbb94f8ecdcd03d5674647b3541c0db59b4c3001ee96f2d
🖖🏾,Vulcan,People & Body,1f596_1f3fe,People Body/vulcan__1f596_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596_1f3fe/512.png,512,512,139848,6bd388d652af960dd44b49c0bf780e1537c9fb19cd415379ed980689a0b74177
🖖🏿,Vulcan,People & Body,1f596_1f3ff,People Body/vulcan__1f596_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f596_1f3ff/512.png,512,512,140288,c5b280a6238e8c0ca71071fb45ce6f7661f79d80973316d2fa208695f9fe4600
🫱,Rightwards Hand,People & Body,1faf1,People Body/rightwards-hand__1faf1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1/512.png,512,512,105964,ddbc15c5738822de2496c0dbe35b3bbdd88b701fb6e2d3d613c4388dbd8612ec
🫱🏻,Rightwards Hand,People & Body,1faf1_1f3fb,People Body/rightwards-hand__1faf1_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fb/512.png,512,512,152091,c41aba93a1624470d4567cd25ee3a7f24a2e93ebab970cd834ade5861ca20ee4
🫱🏼,Rightwards Hand,People & Body,1faf1_1f3fc,People Body/rightwards-hand__1faf1_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fc/512.png,512,512,128673,31d6990f5e367988660503e9b60520c3755db2e5cb64e9cdcb82823f7cd85a31
🫱🏽,Rightwards Hand,People & Body,1faf1_1f3fd,People Body/rightwards-hand__1faf1_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fd/512.png,512,512,129340,2870ea05092c7031b8c35c09a53606d7289a78454650561ff77e6b7c6aa8e930
🫱🏾,Rightwards Hand,People & Body,1faf1_1f3fe,People Body/rightwards-hand__1faf1_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fe/512.png,512,512,121886,9ce7b5fa360b59a3a7976d6002db967e65e3cf5b9abe1905bfff432560540efd
🫱🏿,Rightwards Hand,People & Body,1faf1_1f3ff,People Body/rightwards-hand__1faf1_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3ff/512.png,512,512,126145,44486fb594b10a48e021061284ddb84693a219f36c92a29aa75a3270d34acee3
🫲,Leftwards Hand,People & Body,1faf2,People Body/leftwards-hand__1faf2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2/512.png,512,512,111904,6405ba51e7d35b549fdfc2e2800d7d400ece14c0d995177ff829b4c3c2cafec1
🫲🏻,Leftwards Hand,People & Body,1faf2_1f3fb,People Body/leftwards-hand__1faf2_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2_1f3fb/512.png,512,512,153148,d4fab843a33d05893dbff54df7feba4050ed057e489c94db814efc5cc3a1ffd8
🫲🏼,Leftwards Hand,People & Body,1faf2_1f3fc,People Body/leftwards-hand__1faf2_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2_1f3fc/512.png,512,512,127689,b5a8cd205a2ad7a896e38d45df0bd6a4987d78564d2c1e0866276a0433c64645
🫲🏽,Leftwards Hand,People & Body,1faf2_1f3fd,People Body/leftwards-hand__1faf2_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2_1f3fd/512.png,512,512,129394,79ae02593f83d59b715da1f430728cd80ed6814fa01451b9ff099b49e02eca9e
🫲🏾,Leftwards Hand,People & Body,1faf2_1f3fe,People Body/leftwards-hand__1faf2_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2_1f3fe/512.png,512,512,124275,217ffa69e7cc3da3ab7d300f7c4cf96df97c3ca1d9bebaebf19e98398c2bc2c8
🫲🏿,Leftwards Hand,People & Body,1faf2_1f3ff,People Body/leftwards-hand__1faf2_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf2_1f3ff/512.png,512,512,126342,40b76903a4e4edde14fbd1eb97e5d181fd9fbaea19a399c2a550eefaab7b2fdc
🫳,Palm Down,People & Body,1faf3,People Body/palm-down__1faf3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3/512.png,512,512,81342,f951c4dcaea760fb2ac3e4cbe70e98d2d201860fef7cdc1ad5094739f332e605
🫳🏻,Palm Down,People & Body,1faf3_1f3fb,People Body/palm-down__1faf3_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3_1f3fb/512.png,512,512,88019,1855b43a8a8eb10f88f6cca622d22ef0c74e5e7224b2d9f9b568c147fdbb8785
🫳🏼,Palm Down,People & Body,1faf3_1f3fc,People Body/palm-down__1faf3_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3_1f3fc/512.png,512,512,96554,bee5ebb43fb44b3d83382f2a679d014bcbe1fa9e080bdc5f29e5f38157718e9f
🫳🏽,Palm Down,People & Body,1faf3_1f3fd,People Body/palm-down__1faf3_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3_1f3fd/512.png,512,512,93435,08b362db86c7375ca244d87bb97f670e8073f53a3dcd44a7e2c2a663df125769
🫳🏾,Palm Down,People & Body,1faf3_1f3fe,People Body/palm-down__1faf3_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3_1f3fe/512.png,512,512,90965,802423be4186c5e1cd5e2dc818ca46ee3cb28809ac7d3d01e2b65e34f7abf626
🫳🏿,Palm Down,People & Body,1faf3_1f3ff,People Body/palm-down__1faf3_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf3_1f3ff/512.png,512,512,89079,78e39b46d8c52a0d87db2adb5ddd005d80cf48380376def3a5702d2c08539fd3
🫴,Palm Up,People & Body,1faf4,People Body/palm-up__1faf4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4/512.png,512,512,80441,6d8b833deafe03bdb16a08ea8c8bcbe0dbf561b199f9410e2c155c0d302a69ab
🫴🏻,Palm Up,People & Body,1faf4_1f3fb,People Body/palm-up__1faf4_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4_1f3fb/512.png,512,512,93520,68a550cd5a69b936a21911d49653eaebf9f9d77a66bbabfea035458c0fe19d52
🫴🏼,Palm Up,People & Body,1faf4_1f3fc,People Body/palm-up__1faf4_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4_1f3fc/512.png,512,512,89017,e35d292fd59f040c5901437242ddbb061f3389d483af62fab96b46197f5c6747
🫴🏽,Palm Up,People & Body,1faf4_1f3fd,People Body/palm-up__1faf4_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4_1f3fd/512.png,512,512,86919,b4e56c8893ef93116f7b11f70b6a39f889ad8ecb8c81597189e56389e9d12918
🫴🏾,Palm Up,People & Body,1faf4_1f3fe,People Body/palm-up__1faf4_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4_1f3fe/512.png,512,512,85364,25c6111115379483ae2dc82f62624482a13e88e07db2ac74b749a4705c91a3f6
🫴🏿,Palm Up,People & Body,1faf4_1f3ff,People Body/palm-up__1faf4_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf4_1f3ff/512.png,512,512,84835,1f5ed832c6649684556a09ffd1c89ce657eccb0b9eda115e03db148532f7ab7c
🫷,Push Leftwards,People & Body,1faf7,People Body/push-leftwards__1faf7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf7/512.png,512,512,82360,90b8b6d77d8320a650b16d76f4da6cef8ef121b890b5d9def4064b6ad4449ede
🫷🏻,Push Leftwards,People & Body,1faf7_1f3fb,People Body/push-leftwards__1faf7_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf7_1f3fb/512.png,512,512,106334,a7c98bedf4b17778a94478aafe0f05f4585c8da4ee2332dbc7535a56aedd1286
🫷🏼,Push Leftwards,People & Body,1faf7_1f3fc,People Body/push-leftwards__1faf7_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf7_1f3fc/512.png,512,512,100784,48e1f194ca88c636c85aa0122175a4c956e4b4ca78cd5549a9a28a9446e24673
